Block level,Datetime,Operation,Received,From address,Sent,Fee,To address,Explorer link
3218543,2023-03-12 04:41:14,transaction,,,,"-0,0085",KT1RsTtKsNttsAytEt5fs8xLZBNtRieWAXBK,https://tzkt.io/oovpmu7PQWLtGyBdwUgYPbut8NwnbD8gcdaGJ5Pcv4SPRt611g9/10523892/44
3218552,2023-03-12 04:45:44,transaction,,,0,"-0,00076",KT1GWnsoFZVHGh7roXEER3qeCcgJgrXT3de2,https://tzkt.io/opTsUtNyTLfzAgpiG21yACCNWQEcyQwrSF62iempdEHN51fCoWb/10523893
3218554,2023-03-12 04:46:44,transaction,,,0,"-0,000829",KT1GWnsoFZVHGh7roXEER3qeCcgJgrXT3de2,https://tzkt.io/opHt2vrR4MWJchCSDhAT1JysgCbzanPZj9g4A7LTMMYCe5eovmx/10523894
3218554,2023-03-12 04:46:44,transaction,300,KT1KV6289KYeYVqQk4E9iNx842FhPuEkkBxv,,,,https://tzkt.io/opHt2vrR4MWJchCSDhAT1JysgCbzanPZj9g4A7LTMMYCe5eovmx/10523894/6
3218558,2023-03-12 04:48:44,transaction,,,-120,"-0,013823",KT1Tuta6vbpHhZ15ixsYD3qJdhnpEAuogLQ9,https://tzkt.io/oneZFUPin66b4yUPAuShRwTQxk1xp75PPMgow18sykc5Ur9AwBm/10523895
3218561,2023-03-12 04:50:14,transaction,,,0,"-0,000762",KT1GWnsoFZVHGh7roXEER3qeCcgJgrXT3de2,https://tzkt.io/op4UcGdaqvQd5hbvv7Rko94hQfk4K9FjJvKg6gJxxtoxNEevFRG/10523896
3218563,2023-03-12 04:51:14,transaction,,,0,"-0,000829",KT1GWnsoFZVHGh7roXEER3qeCcgJgrXT3de2,https://tzkt.io/ooByanQhTEVaetLXrpFobok96mhqe5Vs2M2VdAR3gMaAa1Api5f/10523897
3218563,2023-03-12 04:51:14,transaction,329,KT1KV6289KYeYVqQk4E9iNx842FhPuEkkBxv,,,,https://tzkt.io/ooByanQhTEVaetLXrpFobok96mhqe5Vs2M2VdAR3gMaAa1Api5f/10523897/2
3218568,2023-03-12 04:53:44,transaction,,,-500,"-0,000372",tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,https://tzkt.io/opKqbqjodJDgiDb4foQAW8xQTVDtFZdDTyszNv4z7weHrrQyDNd/10523898
3218570,2023-03-12 04:54:44,transaction,,,"-0,999","-0,001527",KT1KQaVBxVfS1XGLk7sHZgQ6RjFGCpz2br3b,https://tzkt.io/opHW67MztPdSQAtHJwERmAiHF7H7hg7ekXA8mFYZrhJX8256D1P/10523899
3218572,2023-03-12 04:55:44,transaction,,,0,"-0,000632",KT1AafHA1C1vk959wvHWBispY9Y2f3fxBUUo,https://tzkt.io/ons422SLW5D4rjCnABsW3s2GG3Y9tDeTNP51Y7YnrzLzQWDrz5M/10523900
3218577,2023-03-12 04:58:14,transaction,,,0,"-0,002094",KT1UZcNDxTdkn33Xx5HRkqQoZedc3mEs11yV,https://tzkt.io/onisf6Bbyfgwue2sy6ZDVDNWZSA3zHDYi2UceuH4VXDyprBQ1xn/10523901
3218596,2023-03-12 05:07:44,transaction,,,0,"-0,020353",KT1JYheukuKo2n7TCqR2CcqoxwxTVMkqkmRj,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523902
3218596,2023-03-12 05:07:44,transaction,,,0,"-0,01675",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523906
3218596,2023-03-12 05:07:44,transaction,,,,"-0,0525",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523906/15
3218596,2023-03-12 05:07:44,transaction,,,0,"-0,01675",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523907
3218596,2023-03-12 05:07:44,transaction,,,,"-0,053",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523907/16
3218596,2023-03-12 05:07:44,transaction,,,0,"-0,01675",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523908
3218596,2023-03-12 05:07:44,transaction,,,,"-0,05225",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooTfYbkGKL9GJewDZuWjPxBV6JCo9HbKfFuZXayx7F2M3nKkXQ9/10523908/17
3218600,2023-03-12 05:09:44,transaction,,,0,"-0,019925",KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,https://tzkt.io/ooneTYYrJaJEgFgXrRY38VzePNwkKMoBH9Jg53sLZK58m7pMV6j/10523909
3218600,2023-03-12 05:09:44,transaction,"8,306548",KT1CAYNQGvYSF5UvHK21grMrKpe2563w9UcX,,,,https://tzkt.io/ooneTYYrJaJEgFgXrRY38VzePNwkKMoBH9Jg53sLZK58m7pMV6j/10523910/3
3218602,2023-03-12 05:10:44,transaction,,,0,"-0,01209",KT1Xobej4mc6XgEjDoJoHtTKgbD1ELMvcQuL,https://tzkt.io/opabUB543yn1LZj44CXoLTHbumeezkUrBLJ4vZgdro3k6trVSKN/10523912
3218602,2023-03-12 05:10:44,transaction,"35,723752",KT1Tuta6vbpHhZ15ixsYD3qJdhnpEAuogLQ9,,,,https://tzkt.io/opabUB543yn1LZj44CXoLTHbumeezkUrBLJ4vZgdro3k6trVSKN/10523913/46
3218606,2023-03-12 05:12:44,transaction,,,0,"-0,00257",KT1JVjgXPMMSaa6FkzeJcgb8q9cUaLmwaJUX,https://tzkt.io/oojc1zZs3pZfaMAdxxqvv5KnpC8DjfhFgptJgDPPrcaXUiWfH5b/10523915
3218606,2023-03-12 05:12:44,transaction,,,0,"-0,053",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/oojc1zZs3pZfaMAdxxqvv5KnpC8DjfhFgptJgDPPrcaXUiWfH5b/10523916
3218609,2023-03-12 05:14:14,transaction,,,0,"-0,042134",KT1Xa92Nf6evFcEbxMXencfGPmS4urNyn5wd,https://tzkt.io/op4JJBSCb5MgTjLWFyNRiTF9mvjgE4DNiKU8HkzhsS6Dx2ANzC7/10523917
3219465,2023-03-12 12:24:29,transaction,"0,004075",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/onud2DxAdp5q68FkNbdmYQ8JNjaqZAQSdv2zoWco8cNjJnQ8jpK/1784457
3220604,2023-03-12 21:58:29,transaction,,,0,"-0,003588",KT1LEQWZcny5DF8PvdwdRm51rd9QYsE3d5i6,https://tzkt.io/oosgr9xeugEms19gm4n8jHHhbho3kNtzrsMVYD1mnqEaHin1dEd/10523918
3220606,2023-03-12 21:59:29,transaction,,,0,"-0,002881",KT1QppHvVZKFkSruSYnwQBd7AGcY3bjay2fZ,https://tzkt.io/ooVCENPYufY2SizZLWL2aTtoqWSsdLVwRpm8BdH9Q6NgxfQreER/10523919
3220607,2023-03-12 21:59:59,transaction,,,0,"-0,002322",KT1VQ6LSuPtJz6bpHGJz34Mbc1Sumy8yD3sa,https://tzkt.io/ooVPMmcpHuEeupSm2DG9tLoCsNnRaDtr27AMwTy5GcA4buse13S/10523920
3220617,2023-03-12 22:04:59,transaction,,,0,"-0,003049",KT1H4rp7VudxYhoPgvK849YsbjKDxic3Xir1,https://tzkt.io/ooLhUHLK494Whtz64ZRSy3h5dWVHMUEi6CkrvJDhfYidDWwfLLi/10523921
3220618,2023-03-12 22:05:29,transaction,,,0,"-0,003086",KT1Ws4qpXFVRKctB5mJcahFVcpcUi2WbxWM3,https://tzkt.io/opRp9g4izt4aPwqBk4fiMNFXzhgRRy3K7pLmgJMjnjuRbjBE3xt/10523922
3220620,2023-03-12 22:06:29,transaction,,,0,"-0,00268",KT1SUysFdsZRQFbHt2DbuKnzsdn1MmiMR8Sm,https://tzkt.io/op3imdRiM4jDUMi5Em8Ye46KA3LHmPrLuEDwNQat5uj6RCCVhuC/10523923
3220623,2023-03-12 22:07:59,transaction,,,0,"-0,002304",KT1H4rp7VudxYhoPgvK849YsbjKDxic3Xir1,https://tzkt.io/oogKokpqNFmaVUFpZ3ioTdJzpfJQmVaFygb9wfWs1x2YJqGQxt8/10523924
3220628,2023-03-12 22:10:29,transaction,,,0,"-0,002533",KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,https://tzkt.io/ooaq6oBnAXg3MmXf7ASfxQXnLrdeWbm6EoDPvRasZFgxP39Yahd/10523925
3220632,2023-03-12 22:12:29,transaction,,,0,"-0,041633",KT1Xa92Nf6evFcEbxMXencfGPmS4urNyn5wd,https://tzkt.io/ooZhKgqpbD5yrFZ2Xi2coUmZKJk41dcQrWw8T1LhwwGg8aB1iFv/10523927
3220635,2023-03-12 22:13:59,transaction,,,0,"-0,010432",KT1TgmD7kXQzofpuc9VbTRMdZCS2e6JDuTtc,https://tzkt.io/onu9CXXwsrieqkptqDRNXANoWnfKk65fUD1D9oVwF5pH6vEDPyx/10523928
3220638,2023-03-12 22:15:29,transaction,,,0,"-0,005959",KT1J2KwZpFrKN6hZRoMPnWS8e8MXsEdU9S61,https://tzkt.io/opSHwpqW3iPkpQ1NGZFqYD1qkfwJ1eW4PQY8tbCmgyWjTpSDKzh/10523933
3220639,2023-03-12 22:15:59,transaction,,,0,"-0,002607",KT1JYheukuKo2n7TCqR2CcqoxwxTVMkqkmRj,https://tzkt.io/opJD2E3LZKU4CdqUWg2M2uzPVJTkVmUJ6k8expx7Jf54WWLD6kq/10523936
3220641,2023-03-12 22:16:59,transaction,,,0,"-0,002188",KT1JVjgXPMMSaa6FkzeJcgb8q9cUaLmwaJUX,https://tzkt.io/ooEWL6xoyxfiiAqEeTJtbpJdykNDYcKErXSn4VYFCoNUgxXVDpo/10523938
3220641,2023-03-12 22:16:59,transaction,,,0,"-0,07825",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooEWL6xoyxfiiAqEeTJtbpJdykNDYcKErXSn4VYFCoNUgxXVDpo/10523939
3220643,2023-03-12 22:17:59,transaction,,,0,"-0,005205",KT1RZfKgNckJPqbxDWYKW14kvrJE9RtF93pc,https://tzkt.io/op7tQLkpp1KxMktAgeczfBx755VXNdseCCJQCnsqfV81VbKfJpU/10523940
3220643,2023-03-12 22:17:59,transaction,,,0,"-0,01675",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/op7tQLkpp1KxMktAgeczfBx755VXNdseCCJQCnsqfV81VbKfJpU/10523941
3220643,2023-03-12 22:17:59,transaction,,,,"-0,023",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/op7tQLkpp1KxMktAgeczfBx755VXNdseCCJQCnsqfV81VbKfJpU/10523942/9
3220648,2023-03-12 22:20:29,transaction,,,,"-0,035531",KT1UsSfaXyqcjSVPeiD7U1bWgKy3taYN7NWY,https://tzkt.io/onfAcy9yap3JBSU2YnsLPyPpe5WAiFngYqWtxppGmciiqsCra5R/10523943
3220650,2023-03-12 22:21:29,transaction,,,0,"-0,029867",KT1UsSfaXyqcjSVPeiD7U1bWgKy3taYN7NWY,https://tzkt.io/ooGPaHTxgN5PRihyuZUvDCtN4sEdp6Fui395rTM1WMKCRZJ5iHR/10523946
3220650,2023-03-12 22:21:29,transaction,"159,068932",KT1Tuta6vbpHhZ15ixsYD3qJdhnpEAuogLQ9,,,,https://tzkt.io/ooGPaHTxgN5PRihyuZUvDCtN4sEdp6Fui395rTM1WMKCRZJ5iHR/10523947/119
3220653,2023-03-12 22:22:59,transaction,,,0,"-0,059344",KT1XnTn74bUtxHfDtBmm2bGZAQfhPbvKWR8o,https://tzkt.io/opQ2vdGPA1MvwJtnZWidJ5otbKkbgYHoTZzxjCxrTJff5KEtWfH/10523949
3220653,2023-03-12 22:22:59,transaction,"46,900074",KT1Tuta6vbpHhZ15ixsYD3qJdhnpEAuogLQ9,,,,https://tzkt.io/opQ2vdGPA1MvwJtnZWidJ5otbKkbgYHoTZzxjCxrTJff5KEtWfH/10523950/144
3220655,2023-03-12 22:23:59,transaction,,,0,"-0,017893",KT1UsSfaXyqcjSVPeiD7U1bWgKy3taYN7NWY,https://tzkt.io/ooushLvB5oaEeKAwxEMk5LLUZVRRHBGeWfwEmN232VZnoKFPrY5/10523952
3220655,2023-03-12 22:23:59,transaction,"106,078832",KT1Tuta6vbpHhZ15ixsYD3qJdhnpEAuogLQ9,,,,https://tzkt.io/ooushLvB5oaEeKAwxEMk5LLUZVRRHBGeWfwEmN232VZnoKFPrY5/10523953/71
3220658,2023-03-12 22:25:29,transaction,,,0,"-0,002673",KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,https://tzkt.io/oooJdUz5doB6uZ9594DQva22fgNhkLU9k3TzdtTu654Fyp1sNLr/10523955
3220658,2023-03-12 22:25:29,transaction,"0,967687",KT1CAYNQGvYSF5UvHK21grMrKpe2563w9UcX,,,,https://tzkt.io/oooJdUz5doB6uZ9594DQva22fgNhkLU9k3TzdtTu654Fyp1sNLr/10523956/52
3220660,2023-03-12 22:26:29,transaction,,,-380,"-0,000372",tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,https://tzkt.io/ooyfdQNx8QzUFNpTxJpPyKiK1ssDARFdHTrCg6FjEGVQ7FDvrS8/10523958
3220667,2023-03-12 22:29:59,transaction,,,0,"-0,01675",KT192ZvW4J6yASw2s8RFEqrH7xvVKQaRxn7b,https://tzkt.io/opYR4wUeQiTFVgRRX1mBKWUQcgYefzfZQKojY2DrCUyRSBxzRSj/10523959
3220667,2023-03-12 22:29:59,transaction,,,0,"-0,046675",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/opYR4wUeQiTFVgRRX1mBKWUQcgYefzfZQKojY2DrCUyRSBxzRSj/10523960
3220669,2023-03-12 22:30:59,transaction,,,0,"-0,01675",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/opAxPCauZhTNxeWmyqGbqPsUvvzWjPfrc3F3Sf1CJ3d2Ku3tZh6/10523961
3220669,2023-03-12 22:30:59,transaction,,,0,"-0,046958",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/opAxPCauZhTNxeWmyqGbqPsUvvzWjPfrc3F3Sf1CJ3d2Ku3tZh6/10523962
3220672,2023-03-12 22:32:29,transaction,,,0,"-0,01675",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/ooS82jD9NvUpgsg8qiy5Szc3Gs2VmriX5fsGFaVUHSThGhnwQGu/10523963
3220672,2023-03-12 22:32:29,transaction,,,0,"-0,046958",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/ooS82jD9NvUpgsg8qiy5Szc3Gs2VmriX5fsGFaVUHSThGhnwQGu/10523964
3220673,2023-03-12 22:32:59,transaction,,,0,"-0,01675",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/opE3FuJi4hJJfkXodEgEpnjG1iGV8e5ARfEqaA6VLmkiH7nd6wL/10523965
3220673,2023-03-12 22:32:59,transaction,,,0,"-0,001805",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/opE3FuJi4hJJfkXodEgEpnjG1iGV8e5ARfEqaA6VLmkiH7nd6wL/10523966
3220674,2023-03-12 22:33:29,transaction,,,0,"-0,01675",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/ooQUiDLPniSK8nJoTzexaHRtQ7dWrtVPH91MsESVZwH6THShGug/10523967
3220674,2023-03-12 22:33:29,transaction,,,0,"-0,04694",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/ooQUiDLPniSK8nJoTzexaHRtQ7dWrtVPH91MsESVZwH6THShGug/10523968
3220679,2023-03-12 22:35:59,transaction,,,0,"-0,001271",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/ooQSrcWTwJ8TEA2fcaoNAnfrSAV8a116JcQzsCM9WAFtfJfqLC1/10523970
3220680,2023-03-12 22:36:29,transaction,,,0,"-0,01675",KT1Gsf7pAiDjyCwFWnKjFmryjTTv3ViqvhAu,https://tzkt.io/ootbiwdyxJ594NiupVpxPYGVJjPPodRykzvPWhiZue2nNGWuZcC/10523971
3220680,2023-03-12 22:36:29,transaction,,,,"-0,01675",KT1Gsf7pAiDjyCwFWnKjFmryjTTv3ViqvhAu,https://tzkt.io/ootbiwdyxJ594NiupVpxPYGVJjPPodRykzvPWhiZue2nNGWuZcC/10523972/7
3220680,2023-03-12 22:36:29,transaction,"0,1",KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,,,,https://tzkt.io/ootbiwdyxJ594NiupVpxPYGVJjPPodRykzvPWhiZue2nNGWuZcC/10523972/9
3220680,2023-03-12 22:36:29,transaction,"0,875",KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,,,,https://tzkt.io/ootbiwdyxJ594NiupVpxPYGVJjPPodRykzvPWhiZue2nNGWuZcC/10523972/10
3220680,2023-03-12 22:36:29,transaction,,,0,"-0,003312",KT1Gsf7pAiDjyCwFWnKjFmryjTTv3ViqvhAu,https://tzkt.io/ootbiwdyxJ594NiupVpxPYGVJjPPodRykzvPWhiZue2nNGWuZcC/10523973
3220681,2023-03-12 22:36:59,transaction,,,0,"-0,000954",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/onkUPTPCntc84WL4eQXJsYTD386cqk6UE9tomq5D43qVsjGMGu2/10523975
3220686,2023-03-12 22:39:29,transaction,,,0,"-0,000954",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/opJaeimX4gSDYuNeTK8i6MSHtH4nyeDHmfw4f8nfd4GyhhfJwAL/10523977
3220688,2023-03-12 22:40:29,transaction,,,0,"-0,01675",KT1XKUyUtRqobh5CqZzXFJW6UT5t55Sn3iT6,https://tzkt.io/ooZSnT3ybdwaSWNXejmP25mJLEG8CLDTwsdrrfTj8h7viQFTaCT/10523978
3220688,2023-03-12 22:40:29,transaction,"0,0906",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,https://tzkt.io/ooZSnT3ybdwaSWNXejmP25mJLEG8CLDTwsdrrfTj8h7viQFTaCT/10523979/3
3220688,2023-03-12 22:40:29,transaction,,,0,"-0,002401",KT1XKUyUtRqobh5CqZzXFJW6UT5t55Sn3iT6,https://tzkt.io/ooZSnT3ybdwaSWNXejmP25mJLEG8CLDTwsdrrfTj8h7viQFTaCT/10523980
3220690,2023-03-12 22:41:29,transaction,,,0,"-0,01675",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooE7TrqUPDba9v39TusRNRZU9m3SehtxjoCTe5XKEn9DWU4dZVQ/10523981
3220690,2023-03-12 22:41:29,transaction,,,0,"-0,039213",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/ooE7TrqUPDba9v39TusRNRZU9m3SehtxjoCTe5XKEn9DWU4dZVQ/10523982
3220692,2023-03-12 22:42:29,transaction,,,0,"-0,01675",KT1H1bKWbexKyZMb1pZjgm78Fdc8RMH5oG1M,https://tzkt.io/ooiRZ2QoPLaAGg1YjW8q2xhwoLQmNirhobAQSfDbSdKMsTgWspD/10523983
3220692,2023-03-12 22:42:29,transaction,,,0,"-0,046424",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/ooiRZ2QoPLaAGg1YjW8q2xhwoLQmNirhobAQSfDbSdKMsTgWspD/10523984
3220699,2023-03-12 22:46:29,transaction,,,0,"-0,0184",KT1U6EHmNxJTkvaWJ4ThczG4FSDaHC21ssvi,https://tzkt.io/opRgNB62aCwzPqRL9GZbrzwyKwaQKvDPYono2TEzaLhmmYQkMpc/10523985
3221609,2023-03-13 06:24:44,transaction,"1,95",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,https://tzkt.io/ooziHyBXo9mS9Lj34195ANungpTpMMsScjbHPJQsfpGkL8aXrFF/72855001/3
3225377,2023-03-14 13:59:14,transaction,,,-5,"-0,001923",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/op2abiXqNoZsPVtCj9MAHoRJD8fy121Yxk4tV997H5a9TcGAUkn/10523987
3225377,2023-03-14 13:59:14,transaction,,,,"-0,01675",KT1UGh3NcJMeepkViyWeGMjCA2ujMDADQ8xp,https://tzkt.io/op2abiXqNoZsPVtCj9MAHoRJD8fy121Yxk4tV997H5a9TcGAUkn/10523987/13
3227653,2023-03-15 09:05:59,transaction,"0,003246",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/oofJvXBe4Q84XmfULKBhSGqXNddTk49YV2Y2BgpARE6igsFHAq7/1786648
3228624,2023-03-15 17:14:44,transaction,,,0,"-0,041011",KT1Xa92Nf6evFcEbxMXencfGPmS4urNyn5wd,https://tzkt.io/ooYmuWCoivx26Vgwuu4y5LYUfkigkNAvKKhJhv57qmqkpWvgzCU/10523988
3228625,2023-03-15 17:15:14,transaction,,,0,"-0,022081",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooiSGxdrZNXzFqhz5Azurc33PwmNuNhqvcCkbfABWn4N7SsQ4nN/10523989
3228627,2023-03-15 17:16:14,transaction,,,0,"-0,001941",KT1JYheukuKo2n7TCqR2CcqoxwxTVMkqkmRj,https://tzkt.io/op9VhobZkXUtqdXs69WkLE2icTibKirYcTTiAnpdZ3euYNTCjvo/10523991
3228628,2023-03-15 17:16:44,transaction,,,0,"-0,003458",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/opXfYXFnizv7SW8w17mtmhAKgvQLyuCRsB1v4tKKF8kAVS29jV3/10523992
3228630,2023-03-15 17:17:44,transaction,,,0,"-0,002606",KT1JYheukuKo2n7TCqR2CcqoxwxTVMkqkmRj,https://tzkt.io/onyZR6avvZBSv3Y85RzKW6tfaA6zwnkAdDiPQLJqmsk7uo5H25p/10523994
3228634,2023-03-15 17:19:44,transaction,,,0,"-0,003874",KT18kkvmUoefkdok5mrjU6fxsm7xmumy1NEw,https://tzkt.io/ooYGUH2fanDQ5DLpH5KkRbSTeeF6xzPejuWbm9w3nHY6cGj8bZV/10523996
3228874,2023-03-15 19:19:44,transaction,,,0,"-0,018143",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/onwMfiUfFQwz4vSsyJkzHSTQU8ffGAAYm7XgTGj4qpNyFccPvnR/10523998
3228875,2023-03-15 19:20:14,transaction,,,0,"-0,017923",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/ooJRcLEPLFCjEuKezksc7q6qi3XjEVAJYUk7T3JPo2hxhzKgJGS/10524000
3228876,2023-03-15 19:20:44,transaction,,,0,"-0,017923",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/ooLPoBWezhcstKVjtw4CbEdZMVCuvsojrR4XXffrZUaPf3KoTtX/10524002
3228878,2023-03-15 19:21:44,transaction,,,0,"-0,017923",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/ooxXAEE5rkwAHPjrwbXDsRdXzmMZDgu7P1tNCz1bJoP3WkUrXXu/10524004
3228879,2023-03-15 19:22:14,transaction,,,0,"-0,017923",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/opG2JT5KpokKJm1yk6WczoGVK5R2dW8veEEXBxo9su21UDCHrfR/10524006
3228883,2023-03-15 19:24:14,transaction,,,0,"-0,017923",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/opVgzm2VHwNJoFHhcyTAA7LSJCdRjqMFzWZpRmxq8jqB3ZGHfdR/10524008
3228883,2023-03-15 19:24:14,transaction,,,0,"-0,0455",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,https://tzkt.io/opVgzm2VHwNJoFHhcyTAA7LSJCdRjqMFzWZpRmxq8jqB3ZGHfdR/10524009
3228932,2023-03-15 19:48:44,transaction,,,0,"-0,001173",KT1CHsxqJjwPT2tAYzLpNyvTW7rrP14uyeRS,https://tzkt.io/opGAiufWkSTfWSgysoUqvN9gCqW9GtcTPTzwc7YwY4QhzG6Ev3J/10524010
3234252,2023-03-17 16:15:29,transaction,,,-2,"-0,064622",tz1LKEmn94iHR4y9fUL1opkmwvVwufKKTXSr,https://tzkt.io/ootakHYupWvPakjh1vpK4jFjo6hpPkFQCykXnwJUUqPGhLArx8t/10524012
3234256,2023-03-17 16:17:29,transaction,"1,5",tz1LKEmn94iHR4y9fUL1opkmwvVwufKKTXSr,,,,https://tzkt.io/opPphvX6ZkwWKFNZHAxiFW9eMUqYYnbnmifjhj7WYCEnA6swUiq/97372598
3235530,2023-03-18 02:55:14,transaction,,,0,"-0,017521",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/onxNnbrJzowzgHk1AkhAqPZkxf9ok8Mcuj4cuGwV6s5gehrQ3GN/10524013
3235531,2023-03-18 02:55:44,transaction,,,0,"-0,017521",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/opatWajJ5ft8AUogZe91VF24inbgtbEYeDiWsSYjaYfrL4PFF1P/10524014
3235533,2023-03-18 02:56:44,transaction,,,0,"-0,017521",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/onm928DzuumiP5ATc7Jt6QiLHPvCRH3rgn1uiiw5spi8S3NZ1gf/10524015
3235538,2023-03-18 02:59:14,transaction,,,0,"-0,001336",KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,https://tzkt.io/op66GRKhDnwTjpntzPKzkDvqksE5RS3uX5Tmi7pvHfBxgHqnq8z/10524016
3235538,2023-03-18 02:59:14,transaction,,,,"-0,06825",KT1R2UaZBPinfT5o2yNC6vCxTpQM8S22j3EP,https://tzkt.io/op66GRKhDnwTjpntzPKzkDvqksE5RS3uX5Tmi7pvHfBxgHqnq8z/10524016/4
3235845,2023-03-18 05:34:44,transaction,"0,003294",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/oohW5PAf7GymWKgcuTCdt3f1m9kWkxG9dPyj4FBr3uubSTW3HmD/1788760
3240395,2023-03-19 19:32:14,transaction,"4,375",KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,https://tzkt.io/opDKZQJ5tgQu6FNVrKGXJe6fUBnLvxuFerbqXFZomJoWpGVNEZJ/78610080/11
3241218,2023-03-20 02:24:29,transaction,,,0,"-0,018143",KT1R2UaZBPinfT5o2yNC6vCxTpQM8S22j3EP,https://tzkt.io/onur8HuEkxpqPxAEGd88EtoBBnTpjCLnRUNrbmv6y4tGPnvQQMw/10524017
